UniProtKB_ac	iso_id	uniprot_seq_length	uniprot_seq_md5	coordinate_id	provider	from	to	template	qmeandisco_global	seqid	url	in_uniprot	model_length
O75344	O75344-1	327	6d5b2272025452286068400977103092	62eb947bc7e4f1e8d0ca0b63	SWISSMODEL	33	321	5omp.1.A	0.7011213034505088	30.55555534362793	https://swissmodel.expasy.org/repository/uniprot/O75344.pdb?provider=swissmodel&from=33&to=321&template=5omp.1.A	True	289
Q7RTY0		426	46d7e4c0c5fff7a4f99079fce74aeabf	62ece06e882235c2085d7147	SWISSMODEL	10	391	7ckr.1.A	0.7011323169947288	33.24742126464844	https://swissmodel.expasy.org/repository/uniprot/Q7RTY0.pdb?provider=swissmodel&from=10&to=391&template=7ckr.1.A	True	382
Q00610	Q00610-1	1675	6d810337e30ce4304c953b26a25c5f2c	62f1038405deae3133e76911	SWISSMODEL	1248	1641	6wcj.1.E	0.7011619403908005	99.94029998779295	https://swissmodel.expasy.org/repository/uniprot/Q00610.pdb?provider=swissmodel&from=1248&to=1641&template=6wcj.1.E	True	394
Q8TCG5	Q8TCG5-1	803	a775361f374c4831cd581bd5bbb972c2	62ef2dced9f202a8157912e4	SWISSMODEL	166	767	2h3w.1.A	0.7011921279953892	29.91304397583008	https://swissmodel.expasy.org/repository/uniprot/Q8TCG5.pdb?provider=swissmodel&from=166&to=767&template=2h3w.1.A	True	602
P42685	P42685-1	505	b526ef4440d1c76fc1077b8176a15081	62ed9930817044b86e8ba75a	SWISSMODEL	47	503	1y57.1.A	0.7012112969254167	54.298641204833984	https://swissmodel.expasy.org/repository/uniprot/P42685.pdb?provider=swissmodel&from=47&to=503&template=1y57.1.A	True	457
Q8WTV0	Q8WTV0-1	552	8140bda2a67e5fbcd8859c2ef6cc4697	63428a181dec36d69d6349a9	SWISSMODEL	40	433	4f7b.1.A	0.7012116862036601	36.08247375488281	https://swissmodel.expasy.org/repository/uniprot/Q8WTV0.pdb?provider=swissmodel&from=40&to=433&template=4f7b.1.A	True	394
Q6ZN17	Q6ZN17-1	250	5c61f5f03d59f302e907229ff21e22b5	62eca7081780278d5e1970ee	SWISSMODEL	26	171	3ts2.1.B	0.7012253286686263	81.81818389892578	https://swissmodel.expasy.org/repository/uniprot/Q6ZN17.pdb?provider=swissmodel&from=26&to=171&template=3ts2.1.B	True	146
Q86XW9	Q86XW9-1	330	af9e9dc81de54c1feee05623b9ef88c4	62eb9d10e47588269022ea61	SWISSMODEL	158	303	7jtk.1.6	0.701233266434491	41.95804214477539	https://swissmodel.expasy.org/repository/uniprot/Q86XW9.pdb?provider=swissmodel&from=158&to=303&template=7jtk.1.6	True	146
Q8TBZ3	Q8TBZ3-1	569	5cd350a8a8d0143de7ad7bed3d6317c9	62ee0bb0e7692d96ebc0d657	SWISSMODEL	1	568	5k1c.1.C	0.7012403895129294	100.0	https://swissmodel.expasy.org/repository/uniprot/Q8TBZ3.pdb?provider=swissmodel&from=1&to=568&template=5k1c.1.C	True	568
P0DP25		149	ebd0aa0bc77b635530a6938487b7099b	6330f4ec45c402d8ec9f0aaa	SWISSMODEL	3	148	2lmv.1.A	0.7012574848261207	66.4383544921875	https://swissmodel.expasy.org/repository/uniprot/P0DP25.pdb?provider=swissmodel&from=3&to=148&template=2lmv.1.A	True	146
P0DP23		149	ebd0aa0bc77b635530a6938487b7099b	6330f4ec45c402d8ec9f0aaa	SWISSMODEL	3	148	2lmv.1.A	0.7012574848261207	66.4383544921875	https://swissmodel.expasy.org/repository/uniprot/P0DP23.pdb?provider=swissmodel&from=3&to=148&template=2lmv.1.A	True	146
P0DP24		149	ebd0aa0bc77b635530a6938487b7099b	6330f4ec45c402d8ec9f0aaa	SWISSMODEL	3	148	2lmv.1.A	0.7012574848261207	66.4383544921875	https://swissmodel.expasy.org/repository/uniprot/P0DP24.pdb?provider=swissmodel&from=3&to=148&template=2lmv.1.A	True	146
Q9NRC9		128	2e71a28270d30c6fcf4f2b1f38e8a0fa	62eead68e6e336221116cb92	SWISSMODEL	22	127	1i1j.1.A	0.7012906255128837	45.71428680419922	https://swissmodel.expasy.org/repository/uniprot/Q9NRC9.pdb?provider=swissmodel&from=22&to=127&template=1i1j.1.A	True	106
D6RGH6		385	10a882b6c2e7ce71b8f2a38396138070	62ec6ea405fe829d1d8c3ddd	SWISSMODEL	176	244	4bry.1.B	0.701303027953417	100.0	https://swissmodel.expasy.org/repository/uniprot/D6RGH6.pdb?provider=swissmodel&from=176&to=244&template=4bry.1.B	True	69
P01571		189	767f80815322ce70233a93969c2c1dc7	630daaef75f0ef9a475ff0f8	SWISSMODEL	24	189	2kz1.1.A	0.7013151527743243	81.81818389892578	https://swissmodel.expasy.org/repository/uniprot/P01571.pdb?provider=swissmodel&from=24&to=189&template=2kz1.1.A	True	166
Q12908		348	7dfb0baf8b2c3fe999535b3817b04e6b	6332c2a4fee4a9c482fd8888	SWISSMODEL	28	314	7fci.1.A	0.7013200123348587	36.86006927490234	https://swissmodel.expasy.org/repository/uniprot/Q12908.pdb?provider=swissmodel&from=28&to=314&template=7fci.1.A	True	287
P63096	P63096-1	354	376059d32223b6b316121106a214992d	62ebfe1f7f23718022f75a78	SWISSMODEL	1	354	3v00.1.A	0.701340278874601	75.42857360839844	https://swissmodel.expasy.org/repository/uniprot/P63096.pdb?provider=swissmodel&from=1&to=354&template=3v00.1.A	True	354
Q70EL3	Q70EL3-1	339	3b614f8af20b6f54b65109966e2b5671	62ebc29684d64b91ec3e019d	SWISSMODEL	38	338	3n3k.1.A	0.7013438784563163	39.2026596069336	https://swissmodel.expasy.org/repository/uniprot/Q70EL3.pdb?provider=swissmodel&from=38&to=338&template=3n3k.1.A	True	301
Q709F0	Q709F0-1	780	fd0407e191e6ba92f5cb53d1519313b5	62ef17c909d3c7c6dfbba280	SWISSMODEL	19	358	3dxp.1.B	0.701353012853783	43.154762268066406	https://swissmodel.expasy.org/repository/uniprot/Q709F0.pdb?provider=swissmodel&from=19&to=358&template=3dxp.1.B	True	340
Q9H2K2		1166	9eff368fc71f9ec9163c4d51a22050bd	62f049f3b6c52d794c9565fe	SWISSMODEL	473	796	6cf6.1.A	0.7013755544019866	48.15950775146485	https://swissmodel.expasy.org/repository/uniprot/Q9H2K2.pdb?provider=swissmodel&from=473&to=796&template=6cf6.1.A	True	324
Q99928	Q99928-1	467	c487af1ce395ce2988237e183536a6c4	633bbb833d5921ce615834fb	SWISSMODEL	46	467	6hug.1.C	0.7013772748506496	70.90069580078125	https://swissmodel.expasy.org/repository/uniprot/Q99928.pdb?provider=swissmodel&from=46&to=467&template=6hug.1.C	True	422
Q9H9E1		313	89cd0dabdb8ff9dbebad77dcf4faa7c4	62eb9fefb81269a1d54fbe35	SWISSMODEL	46	303	5leb.1.A	0.701394885229283	25.896413803100582	https://swissmodel.expasy.org/repository/uniprot/Q9H9E1.pdb?provider=swissmodel&from=46&to=303&template=5leb.1.A	True	258
Q9ULE4		1060	0c600ea23ecf79fc028128d8606e5e7e	62f00659bba84dbec112c617	SWISSMODEL	48	168	6u42.440.A	0.701399426811128	17.647058486938477	https://swissmodel.expasy.org/repository/uniprot/Q9ULE4.pdb?provider=swissmodel&from=48&to=168&template=6u42.440.A	True	121
Q8N3T1		639	413a4a684c2c6ff231346aae2ef902c6	62ee6caf81138c1e9ea6eb4b	SWISSMODEL	145	633	6s22.1.A	0.7014013100817582	39.87603378295898	https://swissmodel.expasy.org/repository/uniprot/Q8N3T1.pdb?provider=swissmodel&from=145&to=633&template=6s22.1.A	True	489
Q96QU1	Q96QU1-1	1955	020d42ddb58abd8958d646a21cd3ddfe	6345736933eef29591949b0b	SWISSMODEL	816	1357	6c13.1.A	0.7014197897998009	94.71228790283205	https://swissmodel.expasy.org/repository/uniprot/Q96QU1.pdb?provider=swissmodel&from=816&to=1357&template=6c13.1.A	True	542
Q92729	Q92729-1	1446	63decb97550ca042bd620f20311ae129	62f0c5cd1eaeb7b52d2ca896	SWISSMODEL	23	592	2v5y.1.A	0.7014396336096876	49.6382064819336	https://swissmodel.expasy.org/repository/uniprot/Q92729.pdb?provider=swissmodel&from=23&to=592&template=2v5y.1.A	True	570
P78363		2273	e51f09d10ed0afd9834de407a37e23e5	6344011bf8857e3a815dd196	SWISSMODEL	3	2252	7lkz.1.A	0.7014415587518918	99.9120101928711	https://swissmodel.expasy.org/repository/uniprot/P78363.pdb?provider=swissmodel&from=3&to=2252&template=7lkz.1.A	True	2250
Q9NVC6	Q9NVC6-1	651	68342428b7db3cf688742fd3c6f0b155	62ee7ec59f3c67f92cb362db	SWISSMODEL	1	651	7ena.65.A	0.7014465119243977	100.0	https://swissmodel.expasy.org/repository/uniprot/Q9NVC6.pdb?provider=swissmodel&from=1&to=651&template=7ena.65.A	True	651
P54652		639	39aa27bd4104e322fc97adb53b9d8ede	633a7cc44db266114e72128d	SWISSMODEL	5	639	7kw7.1.C	0.7014730953294592	84.4094467163086	https://swissmodel.expasy.org/repository/uniprot/P54652.pdb?provider=swissmodel&from=5&to=639&template=7kw7.1.C	True	635
Q9H596		190	10ea9d4b8d55ad27a326e3ab4070f6bc	62ed89ee4f9be584eddf68fd	SWISSMODEL	21	163	2e0t.1.A	0.7014870583293108	35.91549301147461	https://swissmodel.expasy.org/repository/uniprot/Q9H596.pdb?provider=swissmodel&from=21&to=163&template=2e0t.1.A	True	143
Q86XP3	Q86XP3-1	938	aa5c25162f4bb974c213c1d4f8bd104e	62efaf746d0654c0356c4531	SWISSMODEL	268	629	4w7s.1.A	0.7015053055022061	36.94444274902344	https://swissmodel.expasy.org/repository/uniprot/Q86XP3.pdb?provider=swissmodel&from=268&to=629&template=4w7s.1.A	True	362
Q9BQS2	Q9BQS2-1	421	50db1ec5d373cc0ebdf4df0fef31c517	62ecd3a89aa968d5feafeabf	SWISSMODEL	146	420	2r83.1.A	0.7015189970878339	35.424354553222656	https://swissmodel.expasy.org/repository/uniprot/Q9BQS2.pdb?provider=swissmodel&from=146&to=420&template=2r83.1.A	True	275
Q8NFH3	Q8NFH3-1	380	e2972ce4eae502f23e6067fc57ceb1fc	62ec60cdee9e98b962b40430	SWISSMODEL	1	379	7tdz.1.L	0.7015527567011824	66.84782409667969	https://swissmodel.expasy.org/repository/uniprot/Q8NFH3.pdb?provider=swissmodel&from=1&to=379&template=7tdz.1.L	True	379
Q5T2R2	Q5T2R2-1	415	77c15043827b16b9131c190587080563	62ecc4b00bd7be62a2a65f8d	SWISSMODEL	91	415	3aq0.2.A	0.7015575013378889	41.71779251098633	https://swissmodel.expasy.org/repository/uniprot/Q5T2R2.pdb?provider=swissmodel&from=91&to=415&template=3aq0.2.A	True	325
Q13191	Q13191-1	982	c7019c29606a0093b008639b481c51c6	63173e7f496123c356260d56	SWISSMODEL	932	973	2ooa.2.A	0.7015958014947844	100.0	https://swissmodel.expasy.org/repository/uniprot/Q13191.pdb?provider=swissmodel&from=932&to=973&template=2ooa.2.A	True	42
O75475	O75475-1	530	6266d7d911ca0ebd0a842ff3bb63c08c	62edc65c99fa37aa5bbea166	SWISSMODEL	345	452	6emr.1.A	0.7016148561145198	92.59259033203124	https://swissmodel.expasy.org/repository/uniprot/O75475.pdb?provider=swissmodel&from=345&to=452&template=6emr.1.A	True	108
O75665	O75665-1	1012	80c3dc2b11ac89c8c06bbb066d230de9	62efe72fefa3bc7f6d19cc76	SWISSMODEL	323	415	4ll8.1.B	0.7016194603226776	10.98901081085205	https://swissmodel.expasy.org/repository/uniprot/O75665.pdb?provider=swissmodel&from=323&to=415&template=4ll8.1.B	True	93
P49802	P49802-1	495	0b73797378cfcd79ca869dcffa04591e	62ed832c621ce11e5ebf442d	SWISSMODEL	322	449	2es0.1.A	0.7016418432481254	76.05633544921875	https://swissmodel.expasy.org/repository/uniprot/P49802.pdb?provider=swissmodel&from=322&to=449&template=2es0.1.A	True	128
Q8WVL7		239	6efc943b3d04cae3de20f039131588b6	62eccc793e0a64d8b7d30a69	SWISSMODEL	71	235	5le4.1.A	0.7016422946418105	32.71604919433594	https://swissmodel.expasy.org/repository/uniprot/Q8WVL7.pdb?provider=swissmodel&from=71&to=235&template=5le4.1.A	True	165
Q13255	Q13255-1	1194	871526d4be2e30c50e51f8cf20985501	62f05709abd23993406ac4a4	SWISSMODEL	36	845	6n52.1.A	0.70168301130087	74.26470947265625	https://swissmodel.expasy.org/repository/uniprot/Q13255.pdb?provider=swissmodel&from=36&to=845&template=6n52.1.A	True	810
Q8IZA0	Q8IZA0-1	1049	d523a15b86a8a5f86a9f845e934d7b78	62efffc82468ed89659ba0a3	SWISSMODEL	312	399	7kpn.1.A	0.7016947466434099	100.0	https://swissmodel.expasy.org/repository/uniprot/Q8IZA0.pdb?provider=swissmodel&from=312&to=399&template=7kpn.1.A	True	88
Q68DC2	Q68DC2-1	871	ffd5189e72ac3b1be86d81f8d3057d6f	62ef73efc983af04485ee3d4	SWISSMODEL	11	424	5leb.1.A	0.701731054778426	30.43478202819824	https://swissmodel.expasy.org/repository/uniprot/Q68DC2.pdb?provider=swissmodel&from=11&to=424&template=5leb.1.A	True	414
Q9Y3A6	Q9Y3A6-1	229	2eb3b1177cdb27502fd3585dbc9b090b	62ecf051fbc79463991c6387	SWISSMODEL	33	141	5gu5.1.A	0.7017344918595075	91.07142639160156	https://swissmodel.expasy.org/repository/uniprot/Q9Y3A6.pdb?provider=swissmodel&from=33&to=141&template=5gu5.1.A	True	109
A2RUB6	A2RUB6-1	948	e6d6f9893abbfb0f6febe95667ee8f01	62fbd424f54ef7339283d534	SWISSMODEL	479	556	7ju4.1.w	0.7017364428117872	19.736841201782227	https://swissmodel.expasy.org/repository/uniprot/A2RUB6.pdb?provider=swissmodel&from=479&to=556&template=7ju4.1.w	True	78
Q86YT6		1006	d999520723b2365d2293939612d9ca37	62efe36f5cc730d5c3612a79	SWISSMODEL	431	784	5y4d.1.A	0.7017414261681769	29.32551383972168	https://swissmodel.expasy.org/repository/uniprot/Q86YT6.pdb?provider=swissmodel&from=431&to=784&template=5y4d.1.A	True	354
Q53GG5	Q53GG5-1	364	c05029c8966f75ea99f57dacc183a1b5	62ec254822cff32861598f83	SWISSMODEL	4	93	1v5l.1.A	0.7017777735614023	93.33333587646484	https://swissmodel.expasy.org/repository/uniprot/Q53GG5.pdb?provider=swissmodel&from=4&to=93&template=1v5l.1.A	True	90
Q96MZ0	Q96MZ0-1	367	ddf40e2756a9279f0d244e8f5d4388d0	62ec308597aeeb31564a4c22	SWISSMODEL	47	324	7q6j.1.A	0.701812315140646	61.37184143066406	https://swissmodel.expasy.org/repository/uniprot/Q96MZ0.pdb?provider=swissmodel&from=47&to=324&template=7q6j.1.A	True	278
Q5VYS8	Q5VYS8-1	1495	2172076ac37ed06cf725f8dd21b7f470	63463bcc058b0d9e50b02fb6	SWISSMODEL	195	633	6iw6.2.A	0.701817717775932	54.07925415039063	https://swissmodel.expasy.org/repository/uniprot/Q5VYS8.pdb?provider=swissmodel&from=195&to=633&template=6iw6.2.A	True	439
Q9HBU1	Q9HBU1-1	254	a65692a28524147e0d2aff97b32cdf32	62ec94f382c4eedf1016877f	SWISSMODEL	133	199	2dmt.1.A	0.7018204957547252	100.0	https://swissmodel.expasy.org/repository/uniprot/Q9HBU1.pdb?provider=swissmodel&from=133&to=199&template=2dmt.1.A	True	67
Q9P2I0		782	4c8bc370a3afd13ffc1ea632229c61b0	62ef192b43791e6063eb9671	SWISSMODEL	2	702	6v4x.1.I	0.7018324815723034	100.0	https://swissmodel.expasy.org/repository/uniprot/Q9P2I0.pdb?provider=swissmodel&from=2&to=702&template=6v4x.1.I	True	701
Q8N442		669	97785ca81a0257095eca7bd19907049e	62ee9701a80cb8f46fd40d6d	SWISSMODEL	69	668	3jce.1.u	0.7018355253758543	47.97979736328125	https://swissmodel.expasy.org/repository/uniprot/Q8N442.pdb?provider=swissmodel&from=69&to=668&template=3jce.1.u	True	600
Q15262	Q15262-1	1439	4dc0040b92739075e95d8cdac29a4f4e	63427c08ffdd16b81193d82f	SWISSMODEL	864	1438	3sr9.1.A	0.7018450309686551	45.34270477294922	https://swissmodel.expasy.org/repository/uniprot/Q15262.pdb?provider=swissmodel&from=864&to=1438&template=3sr9.1.A	True	575
P08069		1367	7319b21e0d5b3e8342fa71c29192f156	631973584154bf38ad7f7b95	SWISSMODEL	31	927	7v3p.1.B	0.701859700498234	100.0	https://swissmodel.expasy.org/repository/uniprot/P08069.pdb?provider=swissmodel&from=31&to=927&template=7v3p.1.B	True	897
P53367	P53367-1	373	7d6630b831b7728462ade487d544b697	62ec46561722193798615c5b	SWISSMODEL	151	351	1i49.1.A	0.7018738854918528	70.85202026367188	https://swissmodel.expasy.org/repository/uniprot/P53367.pdb?provider=swissmodel&from=151&to=351&template=1i49.1.A	True	201
Q99733	Q99733-1	375	94f1bc1ca158d189a02cf22a3e9693ba	62ec4ab31714b318cda0ed89	SWISSMODEL	62	342	7un6.1.B	0.7018826807764077	66.96696472167969	https://swissmodel.expasy.org/repository/uniprot/Q99733.pdb?provider=swissmodel&from=62&to=342&template=7un6.1.B	True	281
Q6ZNE9	Q6ZNE9-2	571	856a528ca9eebe09b73ff632bb4805be	62ee0b1aac613ff210b7ccc1	SWISSMODEL	405	513	4gkw.1.B	0.7018900420295796	21.10091781616211	https://swissmodel.expasy.org/repository/uniprot/Q6ZNE9.pdb?provider=swissmodel&from=405&to=513&template=4gkw.1.B	True	109
Q3T906	Q3T906-1	1256	e7d6602049d6057d4dd6e6224d26bade	634246219337a4b54b3d9bd4	SWISSMODEL	941	1205	7s6n.1.A	0.7018900539087924	83.9552230834961	https://swissmodel.expasy.org/repository/uniprot/Q3T906.pdb?provider=swissmodel&from=941&to=1205&template=7s6n.1.A	True	265
P00738	P00738-1	406	76a3bb6963a6b1ee5c09942c719f20c2	6343ffecd70c4c91e1fe14d7	SWISSMODEL	33	405	4f4o.1.C	0.7019082098625754	79.82708740234375	https://swissmodel.expasy.org/repository/uniprot/P00738.pdb?provider=swissmodel&from=33&to=405&template=4f4o.1.C	True	373
Q9NYR8		311	22814ff6cacf93665efa1e36b836c190	62ebaadb7c6bbf9d6a67fa37	SWISSMODEL	8	286	1a27.1.B	0.7019097321022127	47.29241943359375	https://swissmodel.expasy.org/repository/uniprot/Q9NYR8.pdb?provider=swissmodel&from=8&to=286&template=1a27.1.B	True	279
Q86UG4	Q86UG4-1	719	2441581d0ad67b14bf004af012eb1106	62eeceac6f620741a6e7123a	SWISSMODEL	93	701	7eeb.1.I	0.701925073458195	39.66817474365234	https://swissmodel.expasy.org/repository/uniprot/Q86UG4.pdb?provider=swissmodel&from=93&to=701&template=7eeb.1.I	True	609
Q5VYY1		191	d0cb05ef6862ed97b07e5836d0853678	62ed863e260e69930f2edb55	SWISSMODEL	5	190	4qfv.1.A	0.701936023164213	29.34782600402832	https://swissmodel.expasy.org/repository/uniprot/Q5VYY1.pdb?provider=swissmodel&from=5&to=190&template=4qfv.1.A	True	186
O75976	O75976-1	1380	6fe1af83f86aa2625d69b15f40b13a84	62f0ac7024c966dcfe07c44b	SWISSMODEL	932	1287	1qmu.1.A	0.7019364246462939	36.72316360473633	https://swissmodel.expasy.org/repository/uniprot/O75976.pdb?provider=swissmodel&from=932&to=1287&template=1qmu.1.A	True	356
Q8WXK1		588	263799287d77f90eb41c23bf0bbe8f0a	62ee26620587216cff0511c1	SWISSMODEL	20	438	5leb.1.A	0.701936939326856	27.901233673095703	https://swissmodel.expasy.org/repository/uniprot/Q8WXK1.pdb?provider=swissmodel&from=20&to=438&template=5leb.1.A	True	419
Q06187	Q06187-1	659	cdc1eb3031dbbbad38e0ebfbc0fd30bd	62ee8a00fcc40d93276755fd	SWISSMODEL	218	656	2h8h.1.A	0.7019397458196963	38.26879119873047	https://swissmodel.expasy.org/repository/uniprot/Q06187.pdb?provider=swissmodel&from=218&to=656&template=2h8h.1.A	True	439
Q9H1J5	Q9H1J5-1	351	2d44f32654e8fec7b82eb43fa507dd9b	62ebf56a3d07cca404bec2d1	SWISSMODEL	22	337	7kc4.1.A	0.7019403629846818	100.0	https://swissmodel.expasy.org/repository/uniprot/Q9H1J5.pdb?provider=swissmodel&from=22&to=337&template=7kc4.1.A	True	316
Q9Y4K4		846	3903a2d934c0919c723f55d618f9db14	62ef596980eec41feea1864c	SWISSMODEL	17	320	5j5t.1.B	0.7019460410475327	77.10144805908203	https://swissmodel.expasy.org/repository/uniprot/Q9Y4K4.pdb?provider=swissmodel&from=17&to=320&template=5j5t.1.B	True	304
Q9UJJ9		305	757d0ed28ecc32af4ddac0c75f04bd26	62ebc7f4d801224a23aa6af8	SWISSMODEL	48	221	7s69.1.A	0.7019597365015884	60.5734748840332	https://swissmodel.expasy.org/repository/uniprot/Q9UJJ9.pdb?provider=swissmodel&from=48&to=221&template=7s69.1.A	True	174
Q96A32		169	892916bb51ccb53aa174f1f16ebec313	63185eca1365fe0e4000d762	SWISSMODEL	21	163	7qio.6.A	0.7019776700098117	95.85798645019533	https://swissmodel.expasy.org/repository/uniprot/Q96A32.pdb?provider=swissmodel&from=21&to=163&template=7qio.6.A	True	143
Q9H4B0	Q9H4B0-1	414	6c741039b8bdbae860876a3b38a95df6	62ecc1d885f4ae9947890baa	SWISSMODEL	37	395	3zet.1.B	0.7019784252424286	35.73573684692383	https://swissmodel.expasy.org/repository/uniprot/Q9H4B0.pdb?provider=swissmodel&from=37&to=395&template=3zet.1.B	True	359
Q9NTI2	Q9NTI2-4	1188	dc8573ec672b8e543c2d75743f1e8fda	63215a00d7c5f54ef59d658c	SWISSMODEL	52	1179	6k7l.1.A	0.7020252912250999	68.361083984375	https://swissmodel.expasy.org/repository/uniprot/Q9NTI2.pdb?provider=swissmodel&from=52&to=1179&template=6k7l.1.A	True	1128
Q9H7B2		306	2bda5decb720ec50d192beb1bf8b3f9a	62ebc1d09a11f17d2704e390	SWISSMODEL	12	291	7oh3.1.j	0.702032012266859	46.7576789855957	https://swissmodel.expasy.org/repository/uniprot/Q9H7B2.pdb?provider=swissmodel&from=12&to=291&template=7oh3.1.j	True	280
Q9Y5I1	Q9Y5I1-1	949	5e8645d63444504acfae6c9b9a67b385	62efb7aff62f9b5473565e1a	SWISSMODEL	30	667	6e6b.1.A	0.7020438374554393	44.44444274902344	https://swissmodel.expasy.org/repository/uniprot/Q9Y5I1.pdb?provider=swissmodel&from=30&to=667&template=6e6b.1.A	True	638
Q8N8A2	Q8N8A2-1	993	f22b55d84ddabb42c1d06b8565a69f24	62efdc5fd2a3803de4821742	SWISSMODEL	12	757	4rlv.1.A	0.7020686293717577	30.9686222076416	https://swissmodel.expasy.org/repository/uniprot/Q8N8A2.pdb?provider=swissmodel&from=12&to=757&template=4rlv.1.A	True	746
Q86UX2	Q86UX2-1	942	591a6df9e19c2d8cde92f69518c7d181	62efb06d751b5f3493faa4be	SWISSMODEL	43	629	6fpy.1.A	0.7020769100267569	32.105262756347656	https://swissmodel.expasy.org/repository/uniprot/Q86UX2.pdb?provider=swissmodel&from=43&to=629&template=6fpy.1.A	True	587
Q96QS6		385	11f862c13cf65fe7f7d7fe62918c0df3	62ec6deb1f583fd5a3569dbd	SWISSMODEL	58	337	5vlo.2.A	0.7020854195196294	37.31884002685547	https://swissmodel.expasy.org/repository/uniprot/Q96QS6.pdb?provider=swissmodel&from=58&to=337&template=5vlo.2.A	True	280
Q8N2H9	Q8N2H9-1	469	080eb4a17b4211a711415ecb9f540a75	62ed4a1bdf96b6bf156abd46	SWISSMODEL	40	328	3egb.1.A	0.702086761742422	72.85713958740234	https://swissmodel.expasy.org/repository/uniprot/Q8N2H9.pdb?provider=swissmodel&from=40&to=328&template=3egb.1.A	True	289
Q96T17	Q96T17-1	732	8634e5009c1c3602462116cc0aac7791	62eedf4dc878fad50bea83b7	SWISSMODEL	75	127	7sgs.1.D	0.7021026179285553	39.63414764404297	https://swissmodel.expasy.org/repository/uniprot/Q96T17.pdb?provider=swissmodel&from=75&to=127&template=7sgs.1.D	True	53
Q8N196		739	107ed8d63849ddbd3d66dd1f3c0a836a	6340d177b3d0e14ccd4c267d	SWISSMODEL	80	261	4egc.1.A	0.7021035981854591	58.24175643920898	https://swissmodel.expasy.org/repository/uniprot/Q8N196.pdb?provider=swissmodel&from=80&to=261&template=4egc.1.A	True	182
Q5HYK3		327	3f3b0de5fe9178006611b53bb489a227	62eb95fd48f11af26cde712c	SWISSMODEL	75	326	4obw.1.A	0.7021273082022976	51.27118682861328	https://swissmodel.expasy.org/repository/uniprot/Q5HYK3.pdb?provider=swissmodel&from=75&to=326&template=4obw.1.A	True	252
Q15477		1246	4621e1e85dccfd86d79d369357f4da7f	62f078f116ffb245571dab75	SWISSMODEL	306	1245	2xgj.1.A	0.702147856284076	37.45856475830078	https://swissmodel.expasy.org/repository/uniprot/Q15477.pdb?provider=swissmodel&from=306&to=1245&template=2xgj.1.A	True	940
Q13263	Q13263-1	835	877c0854093bec4198903dfdf702b797	633d9d28c0cc9961d685d0c3	SWISSMODEL	624	812	2ro1.1.A	0.7021485891243774	100.0	https://swissmodel.expasy.org/repository/uniprot/Q13263.pdb?provider=swissmodel&from=624&to=812&template=2ro1.1.A	True	189
Q9C040	Q9C040-1	744	4b4caea42242bbebb6b1a563195acdab	62eeefab195322f331f38d61	SWISSMODEL	320	735	6fq3.1.A	0.7021622978460589	37.931034088134766	https://swissmodel.expasy.org/repository/uniprot/Q9C040.pdb?provider=swissmodel&from=320&to=735&template=6fq3.1.A	True	416
Q13485		552	c6a583937bab25bda0397d860057a54a	6343e4f8ecadc49b904dc7c7	SWISSMODEL	20	139	6fzs.1.A	0.7021756985672177	55.46218490600586	https://swissmodel.expasy.org/repository/uniprot/Q13485.pdb?provider=swissmodel&from=20&to=139&template=6fzs.1.A	True	120
O75607		178	77ae702725cf3705855cb77b97fa8a12	62edbb1c8a3235af734529a8	SWISSMODEL	35	141	1xe0.1.A	0.7021949145603662	45.28302001953125	https://swissmodel.expasy.org/repository/uniprot/O75607.pdb?provider=swissmodel&from=35&to=141&template=1xe0.1.A	True	107
